sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
7250,7501,,1756499919732138,,,,1756499919691239,1756499923515980,0,0,69590,3824741,3755151,57200,11,1920,1080,yolov5m,local
7306,9181,,1756499923509163,,,,1756499923468438,1756499927263079,0,0,44082,3794641,3750559,57639,5,1920,1080,yolov5m,local
7362,10861,,1756499927283831,,,,1756499927242057,1756499931022302,0,0,21137,3780245,3759108,59267,17,1920,1080,yolov5m,local
7418,12541,,1756499931055192,,,,1756499931014332,1756499934782820,0,0,13091,3768488,3755397,57125,4,1920,1080,yolov5m,local
7585,17551,,1756499942315003,,,,1756499942270666,1756499946051271,0,0,24564,3780605,3756041,61362,10,1920,1080,yolov5m,local
7640,19201,,1756499946018243,,,,1756499945976919,1756499949802454,0,0,71286,3825535,3754249,58335,3,1920,1080,yolov5m,local
7696,20881,,1756499949793486,,,,1756499949752179,1756499953569955,0,0,53825,3817776,3763951,57424,19,1920,1080,yolov5m,local
7752,22561,,1756499953566479,,,,1756499953525037,1756499957326666,0,0,43197,3801629,3758432,57169,18,1920,1080,yolov5m,local
7808,24241,,1756499957340318,,,,1756499957298497,1756499961079490,0,0,26435,3780993,3754558,57924,3,1920,1080,yolov5m,local
7864,25921,,1756499961112854,,,,1756499961071758,1756499964842011,0,0,11724,3770253,3758529,57915,33,1920,1080,yolov5m,local
7975,29251,,1756499968593355,,,,1756499968551796,1756499972350221,0,0,43116,3798425,3755309,56915,28,1920,1080,yolov5m,local
8031,931,,1756499972367192,,,,1756499972325520,1756499976106325,0,0,28558,3780805,3752247,58654,11,1920,1080,yolov5m,local
8086,2581,,1756499976071362,,,,1756499976030949,1756499979863199,0,0,76968,3832250,3755282,65367,7,1920,1080,yolov5m,local
8142,4261,,1756499979843175,,,,1756499979803465,1756499983610312,0,0,56201,3806847,3750646,58872,2,1920,1080,yolov5m,local
8198,5941,,1756499983618270,,,,1756499983576837,1756499987361763,0,0,33895,3784926,3751031,57828,9,1920,1080,yolov5m,local
8254,7621,,1756499987392086,,,,1756499987349965,1756499991120092,0,0,17240,3770127,3752887,56850,10,1920,1080,yolov5m,local
8309,9271,,1756499991100419,,,,1756499991057543,1756499994867020,0,0,57684,3809477,3751793,58000,11,1920,1080,yolov5m,local
8421,12631,,1756499998649563,,,,1756499998606172,1756500002384874,0,0,23749,3778702,3754953,56919,3,1920,1080,yolov5m,local
8476,14281,,1756500002357257,,,,1756500002314004,1756500006136692,0,0,65900,3822688,3756788,58127,11,1920,1080,yolov5m,local
8532,15961,,1756500006127625,,,,1756500006086070,1756500009888192,0,0,50518,3802122,3751604,59040,10,1920,1080,yolov5m,local
8588,17641,,1756500009902302,,,,1756500009860431,1756500013642848,0,0,31671,3782417,3750746,61399,4,1920,1080,yolov5m,local
8643,19291,,1756500013611008,,,,1756500013568645,1756500017394193,0,0,75688,3825548,3749860,59218,3,1920,1080,yolov5m,local
8755,22651,,1756500021162488,,,,1756500021118476,1756500024897421,0,0,27110,3778945,3751835,56623,16,1920,1080,yolov5m,local
8810,24301,,1756500024866385,,,,1756500024824621,1756500028650523,0,0,73224,3825902,3752678,58030,4,1920,1080,yolov5m,local
8866,25981,,1756500028643338,,,,1756500028599288,1756500032401563,0,0,51882,3802275,3750393,58810,25,1920,1080,yolov5m,local
