sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
308,9241,,1756490807478378,,,,1756490807495897,1756490810129864,0,0,876192,2633967,1757775,57638,0,1920,1080,yolov5s,local
310,9301,,1756490809475895,,,,1756490809498286,1756490811870582,0,0,639762,2372296,1732534,58119,0,1920,1080,yolov5s,local
312,9361,,1756490811481706,,,,1756490811501259,1756490813517629,0,0,260722,2016370,1755648,58193,0,1920,1080,yolov5s,local
314,9421,,1756490813482678,,,,1756490813503455,1756490815276041,0,0,18585,1772586,1754001,57631,0,1920,1080,yolov5s,local
315,9451,,1756490814485497,,,,1756490814504400,1756490817031610,0,0,772194,2527210,1755016,57740,0,1920,1080,yolov5s,local
317,9511,,1756490816487343,,,,1756490816506530,1756490818833699,0,0,570507,2327169,1756662,57983,0,1920,1080,yolov5s,local
319,9571,,1756490818489355,,,,1756490818508580,1756490820535540,0,0,276622,2026960,1750338,57253,0,1920,1080,yolov5s,local
321,9631,,1756490820495532,,,,1756490820511644,1756490822317055,0,0,52196,1805411,1753215,58255,0,1920,1080,yolov5s,local
322,9661,,1756490821493899,,,,1756490821513099,1756490824045287,0,0,777258,2532188,1754930,57509,0,1920,1080,yolov5s,local
324,9721,,1756490823492880,,,,1756490823515543,1756490825899748,0,0,630098,2384205,1754107,57861,0,1920,1080,yolov5s,local
326,9781,,1756490825498454,,,,1756490825517889,1756490827533016,0,0,281792,2015127,1733335,57591,0,1920,1080,yolov5s,local
328,9841,,1756490827498187,,,,1756490827520849,1756490829381226,0,0,102779,1860377,1757598,57781,0,1920,1080,yolov5s,local
329,9871,,1756490828506022,,,,1756490828521595,1756490831121936,0,0,870537,2600341,1729804,57654,0,1920,1080,yolov5s,local
331,9931,,1756490830507362,,,,1756490830523747,1756490832863043,0,0,589262,2339296,1750034,56934,0,1920,1080,yolov5s,local
333,9991,,1756490832507743,,,,1756490832525563,1756490834533121,0,0,279579,2007558,1727979,56090,0,1920,1080,yolov5s,local
334,10021,,1756490833507793,,,,1756490833527304,1756490836344408,0,0,1057415,2817104,1759689,56365,0,1920,1080,yolov5s,local
336,10081,,1756490835511288,,,,1756490835530733,1756490838085495,0,0,825908,2554762,1728854,56594,0,1920,1080,yolov5s,local
338,10141,,1756490837514765,,,,1756490837533849,1756490839826257,0,0,542735,2292408,1749673,56870,0,1920,1080,yolov5s,local
340,10201,,1756490839516856,,,,1756490839536242,1756490841542448,0,0,273731,2006206,1732475,56082,0,1920,1080,yolov5s,local
