sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
572,17161,,1756500099768434,1756500099768557,1756500099867048,1756500100143055,1756500099722108,1756500100101868,123,276007,103630,379760,275987,60697,29,1920,1080,yolov5m,offload
576,17281,,1756500100034735,1756500100034878,1756500100143488,1756500100420681,1756500099991558,1756500100381129,143,277193,112235,389571,277174,59565,25,1920,1080,yolov5m,offload
580,17401,,1756500100305241,1756500100305360,1756500100420963,1756500100696862,1756500100262766,1756500100655456,119,275899,116672,392690,275878,59630,22,1920,1080,yolov5m,offload
585,17551,,1756500100641628,1756500100641757,1756500100697052,1756500100971906,1756500100598688,1756500100930654,129,274854,56983,331966,274833,61362,29,1920,1080,yolov5m,offload
589,17671,,1756500100910239,1756500100910365,1756500100972199,1756500101246061,1756500100868040,1756500101204548,126,273862,62520,336508,273843,61356,23,1920,1080,yolov5m,offload
593,17791,,1756500101181344,1756500101181467,1756500101246344,1756500101525628,1756500101138183,1756500101484014,123,279284,66424,345831,279264,61348,27,1920,1080,yolov5m,offload
597,17911,,1756500101451273,1756500101451391,1756500101525867,1756500101804286,1756500101407911,1756500101763124,118,278419,76676,355213,278394,60340,38,1920,1080,yolov5m,offload
601,18031,,1756500101718354,1756500101718471,1756500101804795,1756500102081189,1756500101676553,1756500102039630,117,276394,86566,363077,276375,59757,28,1920,1080,yolov5m,offload
605,18151,,1756500101988498,1756500101988618,1756500102081476,1756500102357034,1756500101946297,1756500102327366,120,275558,105391,381069,275537,59772,30,1920,1080,yolov5m,offload
609,18271,,1756500102260615,1756500102260735,1756500102357344,1756500102634272,1756500102217777,1756500102593335,120,276928,98510,375558,276907,59125,27,1920,1080,yolov5m,offload
613,18391,,1756500102525372,1756500102525490,1756500102634563,1756500102910643,1756500102486174,1756500102869096,118,276080,106724,382922,276062,58321,24,1920,1080,yolov5m,offload
617,18511,,1756500102798174,1756500102798288,1756500102911094,1756500103187908,1756500102756041,1756500103146347,114,276814,113378,390306,276796,58341,26,1920,1080,yolov5m,offload
